"","city","Category","Sales_Dollars","Sales Volume","High School","Bachelor","Unemployment","Income","Population","White Population","Black Population","Indian Population","Asain Population","Hawaiian Population","Other Population","Multi Population"
"1130","Emmetsburg","Tequila",17839,1010,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"1131","Emmetsburg","Rum",89959,6395,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"1132","Emmetsburg","Misc",44007,2420,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"1133","Emmetsburg","Vodka",85651,8801,94.3,25.5,1.5,28400,3803,3574,149,9,38,0,0,33
"1134","Estherville","Whisky",211886,15471,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1135","Estherville","Gin",7734,768,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1136","Estherville","Vodka",117535,12985,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1137","Estherville","Misc",46289,2826,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1138","Estherville","Schnapps",24879,1933,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1139","Estherville","Distilled Spirits",3402,151,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1140","Estherville","Brandy",10941,769,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1141","Estherville","Rum",113016,8278,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1142","Estherville","Amaretto",2165,247,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1143","Estherville","Tequila",25339,1412,88,20.4,6.5,25433,6027,5746,120,13,27,11,42,68
"1144","Evansdale","Rum",80461,5561,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1145","Evansdale","Distilled Spirits",2781,135,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1146","Evansdale","Schnapps",29193,2230,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1147","Evansdale","Misc",35901,2114,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1148","Evansdale","Vodka",120514,12023,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1149","Evansdale","Gin",14284,1126,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1150","Evansdale","Tequila",34407,1960,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1151","Evansdale","Whisky",168076,11735,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1152","Evansdale","Amaretto",1243,158,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1153","Evansdale","Brandy",46899,2323,90.2,10.5,4.5,22088,4794,4461,0,18,0,0,14,301
"1154","Everly","Rum",1496,101,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1155","Everly","Whisky",4684,369,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1156","Everly","Misc",273,12,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1157","Everly","Schnapps",179,15,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1158","Everly","Gin",18,3,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1159","Everly","Tequila",149,12,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1160","Everly","Amaretto",47,8,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1161","Everly","Vodka",1106,148,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1162","Everly","Brandy",55,6,89.2,12.3,5.6,24632,624,621,0,0,0,0,1,2
"1163","Exira","Misc",1975,79,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1164","Exira","Rum",7387,471,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1165","Exira","Whisky",13835,1011,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1166","Exira","Vodka",7438,852,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1167","Exira","Brandy",148,11,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1168","Exira","Gin",135,9,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1169","Exira","Amaretto",18,3,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1170","Exira","Schnapps",259,22,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1171","Exira","Tequila",597,26,86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10
"1172","Fairbank","Distilled Spirits",60,2,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1173","Fairbank","Whisky",21103,1837,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1174","Fairbank","Rum",8096,567,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1175","Fairbank","Gin",452,54,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1176","Fairbank","Amaretto",285,33,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1177","Fairbank","Misc",3195,230,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1178","Fairbank","Tequila",1798,102,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1179","Fairbank","Schnapps",3504,281,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1180","Fairbank","Vodka",13730,1406,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1181","Fairbank","Brandy",511,48,96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10
"1182","Fairfax","Misc",231,12,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1183","Fairfax","Tequila",239,10,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1184","Fairfax","Rum",1736,118,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1185","Fairfax","Whisky",5085,309,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1186","Fairfax","Schnapps",181,15,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1187","Fairfax","Brandy",42,2,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1188","Fairfax","Gin",77,5,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1189","Fairfax","Vodka",3207,301,98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23
"1190","Fairfield","Rum",125181,9091,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1191","Fairfield","Distilled Spirits",5203,234,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1192","Fairfield","Amaretto",3710,360,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1193","Fairfield","Tequila",45192,2406,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1194","Fairfield","Misc",71499,4118,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1195","Fairfield","Whisky",307302,17641,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1196","Fairfield","Schnapps",31685,2481,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1197","Fairfield","Vodka",178949,16470,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1198","Fairfield","Gin",21218,1556,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1199","Fairfield","Brandy",17039,1102,95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490
"1200","Farley","Gin",107,12,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1201","Farley","Whisky",13997,1018,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1202","Farley","Amaretto",37,6,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1203","Farley","Vodka",7236,773,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1204","Farley","Distilled Spirits",19,0,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1205","Farley","Schnapps",1134,108,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1206","Farley","Brandy",85,7,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1207","Farley","Tequila",311,11,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1208","Farley","Misc",807,39,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1209","Farley","Rum",5328,332,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3
"1210","Farmington","Rum",2626,163,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1211","Farmington","Vodka",5190,607,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1212","Farmington","Whisky",15272,972,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1213","Farmington","Schnapps",1907,116,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1214","Farmington","Misc",1116,52,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1215","Farmington","Tequila",772,40,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1216","Farmington","Brandy",158,11,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1217","Farmington","Distilled Spirits",307,15,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1218","Farmington","Amaretto",41,4,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1219","Farmington","Gin",254,18,83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48
"1220","Fayette","Schnapps",5281,409,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1221","Fayette","Rum",19164,1427,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1222","Fayette","Amaretto",169,24,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1223","Fayette","Brandy",1333,84,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1224","Fayette","Whisky",30919,2040,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1225","Fayette","Vodka",20703,1861,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1226","Fayette","Gin",953,72,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1227","Fayette","Distilled Spirits",402,20,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1228","Fayette","Misc",5661,302,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1229","Fayette","Tequila",2565,119,87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34
"1230","Floyd","Vodka",20507,1799,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1231","Floyd","Whisky",60854,3904,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1232","Floyd","Rum",18520,1138,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1233","Floyd","Brandy",2197,144,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1234","Floyd","Amaretto",492,57,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1235","Floyd","Misc",13631,630,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1236","Floyd","Gin",1453,91,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1237","Floyd","Tequila",4220,192,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1238","Floyd","Schnapps",12557,935,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1239","Floyd","Distilled Spirits",1937,87,85.6,9.9,4,25893,365,352,0,0,4,2,0,7
"1240","Fonda","Amaretto",36,5,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1241","Fonda","Rum",6689,437,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1242","Fonda","Tequila",224,9,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1243","Fonda","Whisky",4961,378,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1244","Fonda","Schnapps",228,15,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1245","Fonda","Brandy",29,1,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1246","Fonda","Misc",462,22,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1247","Fonda","Gin",68,4,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1248","Fonda","Vodka",2232,281,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16
"1249","Fontanelle","Gin",225,19,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1250","Fontanelle","Misc",3199,211,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1251","Fontanelle","Tequila",1589,74,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1252","Fontanelle","Whisky",31375,2337,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1253","Fontanelle","Rum",4422,315,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1254","Fontanelle","Brandy",2792,260,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1255","Fontanelle","Schnapps",3999,477,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1256","Fontanelle","Vodka",5636,610,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1257","Fontanelle","Distilled Spirits",944,81,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1258","Fontanelle","Amaretto",342,49,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4
"1259","Forest City","Vodka",106437,10496,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1260","Forest City","Misc",35938,2093,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1261","Forest City","Tequila",24324,1431,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1262","Forest City","Rum",110153,8233,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1263","Forest City","Distilled Spirits",2799,120,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1264","Forest City","Schnapps",24289,1793,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1265","Forest City","Whisky",192449,14772,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1266","Forest City","Brandy",10405,825,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1267","Forest City","Gin",6724,510,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1268","Forest City","Amaretto",2841,262,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119
"1269","Fort Atkinson","Whisky",33047,2459,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1270","Fort Atkinson","Distilled Spirits",27,1,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1271","Fort Atkinson","Misc",5239,302,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1272","Fort Atkinson","Amaretto",670,80,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1273","Fort Atkinson","Gin",1132,143,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1274","Fort Atkinson","Vodka",12680,1467,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1275","Fort Atkinson","Brandy",4799,440,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1276","Fort Atkinson","Rum",17239,1125,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1277","Fort Atkinson","Tequila",2271,128,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1278","Fort Atkinson","Schnapps",10895,991,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7
"1279","Fort Dodge","Gin",77120,6247,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1280","Fort Dodge","Rum",497065,35139,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1281","Fort Dodge","Tequila",198734,12193,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1282","Fort Dodge","Whisky",1075279,72010,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1283","Fort Dodge","Brandy",154123,8374,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1284","Fort Dodge","Vodka",765717,69201,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1285","Fort Dodge","Distilled Spirits",15290,796,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1286","Fort Dodge","Schnapps",146531,10138,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1287","Fort Dodge","Amaretto",15405,1559,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1288","Fort Dodge","Misc",311091,18612,90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320
"1289","Fort Madison","Gin",19499,1810,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1290","Fort Madison","Vodka",223387,22018,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1291","Fort Madison","Distilled Spirits",4453,210,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1292","Fort Madison","Whisky",410538,26416,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1293","Fort Madison","Brandy",42415,2584,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1294","Fort Madison","Amaretto",2489,250,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1295","Fort Madison","Tequila",53254,2867,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1296","Fort Madison","Rum",131282,9844,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1297","Fort Madison","Misc",99121,5190,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1298","Fort Madison","Schnapps",64939,4898,92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288
"1299","Fredericksburg","Misc",1601,108,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1300","Fredericksburg","Rum",7703,556,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1301","Fredericksburg","Vodka",5327,695,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1302","Fredericksburg","Brandy",2996,289,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1303","Fredericksburg","Gin",213,26,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1304","Fredericksburg","Whisky",14268,1418,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1305","Fredericksburg","Schnapps",4624,538,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1306","Fredericksburg","Distilled Spirits",122,17,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1307","Fredericksburg","Amaretto",50,8,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1308","Fredericksburg","Tequila",693,59,92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14
"1309","Garnavillo","Vodka",1083,146,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1310","Garnavillo","Whisky",2719,196,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1311","Garnavillo","Amaretto",6,1,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1312","Garnavillo","Gin",252,12,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1313","Garnavillo","Brandy",166,15,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1314","Garnavillo","Rum",1197,75,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1315","Garnavillo","Tequila",190,12,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1316","Garnavillo","Schnapps",517,41,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1317","Garnavillo","Misc",490,32,85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10
"1318","Garner","Amaretto",364,48,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1319","Garner","Gin",1935,191,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1320","Garner","Vodka",35795,3757,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1321","Garner","Distilled Spirits",1086,49,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1322","Garner","Schnapps",5892,498,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1323","Garner","Rum",27256,1899,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1324","Garner","Whisky",63665,5238,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1325","Garner","Brandy",4569,423,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1326","Garner","Tequila",5828,413,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1327","Garner","Misc",8831,565,96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65
"1328","George","Amaretto",56,8,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1329","George","Schnapps",1974,165,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1330","George","Whisky",18741,1538,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1331","George","Tequila",541,20,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1332","George","Gin",60,9,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1333","George","Misc",3979,238,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1334","George","Vodka",4056,477,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1335","George","Brandy",1972,200,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1336","George","Rum",6408,516,85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9
"1337","Gilbertville","Vodka",535,48,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1338","Gilbertville","Rum",456,29,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1339","Gilbertville","Whisky",925,56,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1340","Gilbertville","Schnapps",20,2,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1341","Gilbertville","Tequila",71,3,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1342","Gilbertville","Brandy",37,1,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1343","Gilbertville","Misc",43,2,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1344","Gilbertville","Gin",63,6,92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20
"1345","Gilmore City","Misc",525,21,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1346","Gilmore City","Amaretto",18,3,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1347","Gilmore City","Distilled Spirits",192,8,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1348","Gilmore City","Whisky",7291,485,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1349","Gilmore City","Vodka",5810,733,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1350","Gilmore City","Rum",3578,253,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1351","Gilmore City","Schnapps",193,18,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1352","Gilmore City","Gin",147,11,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1353","Gilmore City","Tequila",1339,62,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1354","Gilmore City","Brandy",402,33,91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0
"1355","Gladbrook","Brandy",1033,96,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1356","Gladbrook","Misc",1659,130,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1357","Gladbrook","Distilled Spirits",75,4,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1358","Gladbrook","Amaretto",69,10,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1359","Gladbrook","Rum",4922,395,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1360","Gladbrook","Gin",446,43,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1361","Gladbrook","Whisky",12432,983,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1362","Gladbrook","Tequila",431,34,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1363","Gladbrook","Vodka",11009,1395,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1364","Gladbrook","Schnapps",1784,157,95.6,18.2,6,35000,886,859,21,4,0,0,0,2
"1365","Glenwood","Whisky",129846,9185,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1366","Glenwood","Distilled Spirits",596,28,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1367","Glenwood","Amaretto",565,72,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1368","Glenwood","Rum",52044,3623,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1369","Glenwood","Schnapps",10530,976,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1370","Glenwood","Misc",22566,1466,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1371","Glenwood","Gin",8895,779,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1372","Glenwood","Tequila",11693,863,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1373","Glenwood","Brandy",4026,320,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1374","Glenwood","Vodka",74605,7532,91,23.9,3,26369,5233,5055,68,66,0,0,0,44
"1375","Glidden","Tequila",642,34,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1376","Glidden","Distilled Spirits",89,3,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1377","Glidden","Misc",814,47,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1378","Glidden","Amaretto",34,5,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1379","Glidden","Rum",6059,380,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1380","Glidden","Vodka",7181,687,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1381","Glidden","Whisky",12785,918,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1382","Glidden","Brandy",119,12,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1383","Glidden","Gin",171,13,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1384","Glidden","Schnapps",391,31,93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0
"1385","Goldfield","Rum",2402,155,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1386","Goldfield","Vodka",6951,887,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1387","Goldfield","Brandy",143,13,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1388","Goldfield","Schnapps",704,40,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1389","Goldfield","Tequila",437,12,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1390","Goldfield","Misc",683,29,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1391","Goldfield","Gin",35,2,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1392","Goldfield","Amaretto",12,2,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1393","Goldfield","Whisky",8812,592,89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0
"1394","Gowrie","Gin",1698,134,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
"1395","Gowrie","Tequila",3406,169,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
"1396","Gowrie","Whisky",33407,2208,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
"1397","Gowrie","Rum",15264,1019,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
"1398","Gowrie","Distilled Spirits",226,12,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
"1399","Gowrie","Vodka",18536,1961,91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61
